Unnamed: 0,Company,TypeName,Inches,ScreenResolution,Ram,Memory,Gpu,OpSys,Weight
844.0,HP,Ultrabook,14,Full HD 1920x1080,8GB,512GB SSD,Intel HD Graphics 520,Windows 7,1.54kg
845.0,Dell,Notebook,15.6,Full HD 1920x1080,4GB,256GB SSD,AMD Radeon R5 M420,Windows 10,2.18kg
846.0,HP,2 in 1 Convertible,11.6,Touchscreen 1366x768,4GB,32GB Flash Storage,Intel HD Graphics 500,Chrome OS,1.4kg
847.0,Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8GB,512GB SSD,Nvidia GeForce 940M,Windows 10,1.45kg
848.0,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.28kg
849.0,HP,Ultrabook,14,Full HD 1920x1080,8GB,512GB SSD,Intel HD Graphics 520,Windows 10,1.54kg
850.0,HP,Notebook,15.6,1366x768,4GB,128GB SSD,Intel HD Graphics 400,No OS,1.86kg
851.0,Asus,Gaming,15.6,Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.1kg
852.0,Dell,Notebook,17.3,Full HD 1920x1080,8GB,1TB HDD,AMD Radeon R7 M445,Linux,2.83kg
853.0,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Nvidia GeForce GT 940MX,Windows 10,1.96kg
854.0,Asus,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Nvidia GeForce GTX 930MX,Windows 10,2.3kg
855.0,Dell,Notebook,15.6,Full HD 1920x1080,8GB,128GB SSD,Intel HD Graphics 620,Windows 10,1.9kg
856.0,Asus,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 505,Windows 10,2kg
857.0,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.28kg
858.0,Dell,Notebook,13.3,Full HD / Touchscreen 1920x1080,8GB,1TB HDD,Intel HD Graphics 520,Windows 10,1.62kg
859.0,Lenovo,Notebook,15.6,Full HD 1920x1080,4GB,1TB HDD,Intel HD Graphics 520,No OS,2.2kg
860.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.3kg
861.0,HP,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,AMD Radeon R7 M465,Windows 10,1.84kg
862.0,Toshiba,Notebook,13.3,Full HD 1920x1080,4GB,128GB SSD,Intel HD Graphics 620,Windows 10,1.05kg
863.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce GTX 1050,No OS,2.5kg
864.0,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,16GB,512GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.29kg
865.0,HP,Notebook,15.6,Full HD 1920x1080,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.07kg
866.0,Toshiba,Ultrabook,13.3,1366x768,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.2kg
867.0,Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.37kg
868.0,Acer,Notebook,14,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.56kg
869.0,Dell,Workstation,15.6,Full HD 1920x1080,8GB,1TB HDD,Nvidia Quadro M620,Windows 10,2.23kg
870.0,Lenovo,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,2.38kg
871.0,Lenovo,Notebook,15.6,Full HD 1920x1080,4GB,1TB HDD,AMD Radeon R5 M430,No OS,2.2kg
872.0,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.0kg
873.0,Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,4GB,180GB SSD,Intel HD Graphics 620,Windows 10,1.44kg
874.0,Samsung,Ultrabook,15,Full HD 1920x1080,16GB,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.23kg
875.0,Dell,Ultrabook,12.5,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.6kg
876.0,Asus,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 505,Linux,2kg
877.0,Xiaomi,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.28kg
878.0,Dell,Notebook,15.6,Full HD 1920x1080,4GB,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,2.18kg
879.0,HP,Notebook,15.6,Full HD 1920x1080,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.04kg
880.0,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.28kg
881.0,HP,2 in 1 Convertible,15.6,Touchscreen 1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,2.3kg
882.0,Asus,Notebook,14.1,1366x768,4GB,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.65kg
883.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.2kg
884.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics,Windows 10,2.2kg
885.0,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.28kg
886.0,Dell,Notebook,15.6,1366x768,4GB,1TB HDD,AMD Radeon R5 M420X,Linux,2.18kg
887.0,Asus,Gaming,17.3,Full HD 1920x1080,12GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2kg
888.0,Acer,Netbook,11.6,IPS Panel 1366x768,4GB,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.25kg
889.0,Lenovo,Notebook,17.3,1600x900,4GB,500GB HDD,AMD Radeon R3,Windows 10,2.8kg
890.0,HP,Notebook,14,Full HD 1920x1080,4GB,128GB SSD,Intel HD Graphics 620,Windows 10,1.95kg
891.0,HP,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,16GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.42kg
892.0,Samsung,Ultrabook,15,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.17kg
893.0,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.32kg
894.0,MSI,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,16GB,512GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.43kg
895.0,Toshiba,Notebook,13.3,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.05kg
896.0,Dell,Gaming,15.6,Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce GTX 1050Ti,Linux,2.62kg
897.0,HP,Notebook,15.6,Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.04kg
898.0,Dell,Notebook,15.6,1366x768,4GB,1TB HDD,AMD Radeon R5 M420X,Windows 10,2.18kg
899.0,Dell,Notebook,15.6,Full HD 1920x1080,8GB,500GB HDD,Intel HD Graphics 620,Windows 10,1.9kg
900.0,Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,8GB,512GB SSD,Intel HD Graphics 615,Windows 10,1.24kg
901.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,32GB,256GB SSD +  256GB SSD,Nvidia GeForce GTX 980M,Windows 10,3.58kg
902.0,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,16GB,256GB SSD,Intel HD Graphics 615,Windows 10,1.22kg
903.0,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,8GB,256GB Flash Storage,Intel HD Graphics 620,Windows 10,1.13kg
904.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,512GB SSD,Intel HD Graphics 620,Windows 10,1.95kg
905.0,LG,Ultrabook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Intel HD Graphics 620,Windows 10,1.08kg
906.0,HP,Netbook,12.5,Full HD 1920x1080,8GB,512GB SSD,Intel HD Graphics 620,Windows 10,1.26kg
907.0,Acer,Notebook,15.6,IPS Panel Full HD 1920x1080,4GB,16GB Flash Storage,Intel HD Graphics,Chrome OS,2.20kg
908.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6kg
909.0,LG,Ultrabook,14,IPS Panel Full HD / Touchscreen 1920x1080,8GB,512GB SSD,Intel HD Graphics 620,Windows 10,0.98kg
910.0,Dell,Notebook,14,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.6kg
911.0,HP,Ultrabook,12.5,4K Ultra HD / Touchscreen 3840x2160,8GB,240GB SSD,Intel HD Graphics 515,Windows 10,1.09kg
912.0,Lenovo,Notebook,15.6,Full HD 1920x1080,6GB,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.2kg
913.0,HP,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.04kg
914.0,Acer,Notebook,15.6,Full HD 1920x1080,4GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.4kg
915.0,Lenovo,Notebook,13.3,Full HD 1920x1080,4GB,128GB SSD,Intel HD Graphics 620,Windows 10,1.44kg
916.0,HP,Notebook,13.3,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.49kg
917.0,MSI,Gaming,17.3,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7kg
918.0,Dell,Gaming,15.6,Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.6kg
919.0,MSI,Gaming,15.6,Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2kg
920.0,Dell,Notebook,15.6,1366x768,4GB,1TB HDD,AMD Radeon R5 M420,Windows 10,2.18kg
921.0,HP,Ultrabook,15.6,Full HD 1920x1080,8GB,256GB SSD,AMD Radeon R7 M365X,Windows 10,1.84kg
924.0,Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,8GB,512GB SSD,Intel HD Graphics 620,Windows 10,1.37kg
925.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,1.95kg
926.0,Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.36kg
927.0,HP,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,2.31kg
928.0,Dell,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.18kg
929.0,HP,Notebook,14,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,1.95kg
930.0,Lenovo,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 505,Windows 10,2.2kg
931.0,HP,Ultrabook,12.5,Full HD 1920x1080,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,1.26kg
932.0,HP,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 400,No OS,1.86kg
933.0,Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,1TB SSD,Intel Iris Graphics 540,Windows 10,1.3kg
934.0,Toshiba,Notebook,14,IPS Panel Full HD 1920x1080,4GB,128GB SSD,Intel HD Graphics 520,Windows 10,1.47kg
935.0,HP,Netbook,12.5,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.26kg
936.0,Dell,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 520,Windows 10,2.18kg
937.0,MSI,Gaming,15.6,Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2kg
939.0,Dell,Gaming,17.3,2560x1440,16GB,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1080,Windows 10,4.36kg
940.0,HP,Gaming,17.3,IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 965M,Windows 10,2.75kg
941.0,Asus,Notebook,17.3,1600x900,4GB,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.8kg
942.0,Acer,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,2.23kg
943.0,Toshiba,Notebook,15.6,1366x768,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,2.2kg
944.0,Lenovo,2 in 1 Convertible,11.3,IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 515,Windows 10,1.1kg
945.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,16GB,512GB SSD +  1TB HDD,AMD Radeon R9 M385,Windows 10,2.5kg
946.0,Dell,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics,Windows 10,1.36kg
947.0,Lenovo,Notebook,15.6,Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce 920MX,No OS,2.2kg
948.0,Dell,Notebook,17.3,1600x900,4GB,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36kg
949.0,Acer,Notebook,14,1366x768,4GB,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.68kg
950.0,HP,Workstation,15.6,IPS Panel Full HD 1920x1080,8GB,8GB SSD,Nvidia Quadro M1000M,Windows 10,2.0kg
951.0,Dell,Ultrabook,14,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.36kg
952.0,Toshiba,Notebook,13.3,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.2kg
953.0,Asus,2 in 1 Convertible,12.5,Full HD 1920x1080,8GB,64GB Flash Storage,Intel HD Graphics 515,Chrome OS,1.2kg
954.0,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.7kg
955.0,Dell,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,16GB,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.36kg
956.0,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 615,Windows 10,1.24kg
957.0,HP,2 in 1 Convertible,11.6,Touchscreen 1366x768,4GB,256GB SSD,Intel HD Graphics 505,Windows 10,1.45kg
958.0,Dell,Ultrabook,13.3,Quad HD+ 3200x1800,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.3kg
959.0,Acer,2 in 1 Convertible,11.6,IPS Panel Touchscreen 1366x768,4GB,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.25kg
960.0,Toshiba,Notebook,13.3,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.2kg
961.0,Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.36kg
962.0,Acer,Notebook,15.6,Full HD 1920x1080,12GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.4kg
963.0,Toshiba,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,8GB,512GB SSD,Intel HD Graphics 620,Windows 10,1.1kg
964.0,HP,Notebook,15.6,1366x768,8GB,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.04kg
965.0,Dell,Notebook,15.6,1366x768,4GB,1TB HDD,AMD Radeon R5 M430,Linux,2.25kg
966.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,1.9kg
967.0,HP,Notebook,15.6,Full HD 1920x1080,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,2.04kg
968.0,Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,32GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42kg
969.0,Lenovo,Notebook,15.6,Full HD 1920x1080,6GB,256GB SSD,Nvidia GeForce 920MX,Windows 10,2.4kg
970.0,Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,16GB,512GB SSD,Intel HD Graphics 615,Windows 10,1.22kg
971.0,Dell,Ultrabook,14,Touchscreen 2560x1440,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.5kg
972.0,Dell,Gaming,17.3,Full HD 1920x1080,32GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42kg
973.0,Toshiba,Notebook,14,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.95kg
974.0,Asus,Gaming,17.3,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73kg
975.0,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce 930MX,Windows 10,2.04kg
976.0,Lenovo,Notebook,14,1366x768,4GB,508GB Hybrid,Intel HD Graphics 520,Windows 7,1.70kg
977.0,Asus,2 in 1 Convertible,15.6,4K Ultra HD / Touchscreen 3840x2160,16GB,512GB SSD +  2TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3kg
979.0,Asus,Gaming,17.3,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.99kg
980.0,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,12GB,512GB SSD,Intel HD Graphics 620,Windows 10,2.19kg
981.0,Toshiba,Notebook,13.3,Full HD 1920x1080,4GB,128GB SSD,Intel HD Graphics 520,Windows 7,1.2kg
982.0,Lenovo,Notebook,15.6,Full HD 1920x1080,6GB,256GB SSD,AMD Radeon 530,Windows 10,2.2kg
983.0,Fujitsu,Notebook,15.6,1366x768,4GB,256GB SSD,Intel HD Graphics 520,Windows 10,2.3kg
984.0,Toshiba,Notebook,14,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,1.75kg
985.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,AMD Radeon R5 M430,Windows 10,2.25kg
986.0,HP,Notebook,15.6,Full HD 1920x1080,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.04kg
987.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.5kg
988.0,Dell,Notebook,15.6,1366x768,8GB,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36kg
989.0,Dell,Notebook,14,Full HD 1920x1080,8GB,128GB SSD,Intel HD Graphics 620 ,Windows 10,1.6kg
990.0,HP,Netbook,12.5,Full HD 1920x1080,8GB,512GB SSD,Intel HD Graphics 515,Windows 10,0.97kg
991.0,HP,Notebook,15.6,Full HD 1920x1080,4GB,128GB SSD +  1TB HDD,AMD Radeon 520,Windows 10,2.1kg
992.0,Lenovo,Notebook,15.6,1366x768,4GB,128GB SSD,Intel HD Graphics 500,No OS,1.9kg
993.0,Lenovo,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,2.3kg
995.0,Asus,Notebook,13.3,Quad HD+ 3200x1800,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.4kg
996.0,HP,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.11kg
997.0,Acer,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 505,Windows 10,2.4kg
998.0,Asus,Gaming,15.6,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5kg
999.0,HP,Ultrabook,14,Full HD 1920x1080,8GB,512GB SSD,Intel HD Graphics 620,Windows 10,1.48kg
1000.0,Acer,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.7kg
1001.0,HP,Notebook,13.3,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.34kg
1002.0,Dell,Notebook,15.6,1366x768,4GB,128GB SSD,Intel HD Graphics 620,Windows 10,2.18kg
1003.0,HP,Notebook,14,1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,1.64kg
1004.0,Toshiba,Notebook,13.3,Full HD 1920x1080,4GB,128GB SSD,Intel HD Graphics 520,Windows 10,1.2kg
1005.0,HP,Notebook,14,1366x768,4GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.48kg
1006.0,HP,Notebook,14,Full HD 1920x1080,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.95kg
1007.0,HP,Ultrabook,14,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.43kg
1008.0,HP,Notebook,14,Full HD 1920x1080,8GB,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.64kg
1009.0,HP,Notebook,14,1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,1.64kg
1010.0,Dell,Gaming,15.6,Full HD 1920x1080,8GB,1.0TB Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.65kg
1011.0,HP,Ultrabook,12.5,Full HD 1920x1080,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,1.26kg
1012.0,HP,Notebook,14,Full HD 1920x1080,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.48kg
1013.0,HP,Ultrabook,14,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.54kg
1014.0,HP,Notebook,13.3,1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,1.49kg
1015.0,Toshiba,Notebook,13.3,1366x768,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.5kg
1016.0,HP,Notebook,15.6,1366x768,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.04kg
1017.0,Lenovo,Notebook,17.3,IPS Panel 4K Ultra HD 3840x2160,16GB,512GB SSD,Nvidia Quadro 3000M,Windows 7,2.4kg
1018.0,Toshiba,Notebook,14,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.47kg
1019.0,HP,Notebook,14,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.43kg
1020.0,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,4GB,1TB HDD,Intel HD Graphics 520,Windows 10,2.08kg
1021.0,Toshiba,Ultrabook,13.3,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.2kg
1022.0,HP,Notebook,13.3,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.11kg
1023.0,HP,Notebook,14,Full HD 1920x1080,8GB,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.64kg
1024.0,Dell,Notebook,15.6,Full HD 1920x1080,8GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.09kg
1025.0,HP,Ultrabook,12.5,1366x768,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.26kg
1026.0,HP,Notebook,14,1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,2.31kg
1027.0,HP,Notebook,14,1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,1.95kg
1028.0,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.29kg
1029.0,HP,Notebook,17.3,Full HD 1920x1080,8GB,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.63kg
1030.0,HP,Notebook,14,1366x768,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.64kg
1031.0,Acer,Notebook,15.6,1366x768,6GB,1TB HDD,AMD Radeon R5,Windows 10,2.1kg
1032.0,MSI,Gaming,17.3,Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.7kg
1033.0,HP,Notebook,14,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.95kg
1034.0,HP,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.84kg
1035.0,HP,Ultrabook,12.5,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.26kg
1036.0,HP,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,2.04kg
1037.0,Toshiba,Ultrabook,14,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.47kg
1038.0,Dell,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,2.09kg
1039.0,HP,Notebook,14,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.64kg
1040.0,Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,4GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.8kg
1041.0,Vero,Notebook,14,1366x768,2GB,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.45kg
1042.0,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,16GB,256GB SSD,Nvidia GeForce 930M,Windows 10,2.4kg
1043.0,Lenovo,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,2.3kg
1044.0,HP,Notebook,14,Full HD 1920x1080,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,1.54kg
1045.0,HP,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD +  500GB HDD,Intel HD Graphics 520,Windows 10,1.84kg
1046.0,HP,Notebook,14,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.43kg
1047.0,MSI,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78kg
1048.0,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.6kg
1049.0,Asus,Netbook,11.6,1366x768,4GB,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.2kg
1050.0,Lenovo,Notebook,14,IPS Panel 2560x1440,16GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.1kg
1051.0,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,1.91kg
1052.0,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.3kg
1053.0,HP,Notebook,15.6,1366x768,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.04kg
1054.0,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,16GB,1TB SSD,Intel HD Graphics 620,Windows 10,1.2kg
